letter	frequencyPP	0.10184300341296929
H	0.03098976109215017
C	0.031399317406143344
NH	0.004641638225255973
SA	0.0025938566552901024
A	0.162320819112628
GC	0.4404095563139932
PA	0.016109215017064846
ED	0.014744027303754266
V	0.0032764505119453925
IN	0.01310580204778157
G	0.006279863481228669
P	0.006552901023890785
B	0.11604095563139932
U	0.009692832764505119
NG	0.0035494880546075086
OS	0.018156996587030717
EP	0.018293515358361774
