414,1420
428,1164
1630,1154
365,936
305,922
1616,755
345,738
439,709
1847,691
3305,670
426,593
315,523
1880,501
368,501
480,484
8175,470
1615,467
322,466
1813,464
1640,453
1620,436
1807,435
1632,434
1631,433
1637,424
1622,423
3322,420
1829,410
1824,399
3360,390
1855,388
7230,380
7299,375
394,368
1875,367
8170,361
1873,357
3311,356
7270,351
4313,350
3354,342
1621,335
1836,329
8118,326
1862,326
1817,323
1610,320
8120,314
4315,312
815,310
1209,298
1878,289
3314,282
1831,276
1825,260
410,260
486,259
1854,259
720,256
7280,256
758,253
7240,253
810,252
8488,252
1833,251
1655,239
750,238
726,237
465,237
7208,236
320,235
3337,233
805,231
1832,230
702,230
5405,229
402,226
3902,221
1812,218
1871,209
1879,208
4928,208
1805,207
1895,206
3307,205
1822,205
7215,205
8178,205
1835,201
6309,201
7209,200
7899,200
1834,199
2427,197
1830,195
1839,194
4333,194
1815,192
8439,191
3621,187
321,185
442,185
8434,185
473,184
776,184
1803,184
6344,183
8110,182
8123,181
454,178
7260,177
2774,177
475,176
4341,175
4306,175
470,174
845,174
8107,174
1626,173
7218,173
736,170
4343,169
1856,168
855,168
3924,166
360,166
1020,166
1840,164
1030,164
1910,162
3285,162
2778,162
1009,159
1826,159
8169,158
3339,156
1846,155
794,155
4339,155
7212,154
1605,154
466,153
8177,153
1025,152
8419,151
1041,150
1861,150
8414,150
4217,149
7599,148
2431,148
7924,147
1294,147
448,146
1865,146
3310,145
6225,145
8163,143
1217,143
850,142
7290,142
7835,142
8159,141
5114,141
762,141
1908,140
3304,140
3324,140
1886,139
1507,139
820,139
3315,139
4912,138
8499,138
840,138
6299,138
1804,137
1866,136
7509,136
1635,136
1916,135
1051,134
1818,132
728,132
1884,131
2772,131
8180,130
3022,129
3355,129
495,128
4303,128
4901,128
8109,128
825,127
1894,127
2736,126
2730,125
416,124
5443,121
3653,121
550,121
429,120
317,120
5120,120
1899,119
2788,117
1065,117
1225,117
3270,117
1295,117
4314,116
7867,115
7524,114
5215,114
3379,114
6334,114
493,113
7294,113
2784,111
7513,110
1694,110
4914,110
740,110
545,109
8428,109
7954,109
1641,109
3323,109
4999,109
7223,108
1821,108
3319,108
3260,108
8416,108
476,106
1219,106
4924,106
9805,106
1843,105
1038,105
798,104
8168,103
7221,103
3070,103
8105,103
1050,103
1859,103
3613,102
2437,102
935,101
925,101
4540,101
452,100
1976,100
6040,99
5104,99
6620,99
1828,98
2740,98
4316,97
419,97
3371,97
6205,96
3275,95
1242,94
1699,94
4599,94
5464,93
490,93
496,93
1211,93
7203,93
8036,93
1521,93
4994,93
5112,92
1115,92
6319,91
8124,90
8185,90
5435,89
1140,88
1525,88
8103,87
4564,87
3035,87
319,86
4904,86
1920,86
7255,86
3349,84
456,84
1848,83
1043,83
4337,83
8413,83
343,82
3394,82
799,82
3364,81
4930,81
6699,81
4319,80
6969,80
3004,80
469,80
3372,80
5199,79
438,79
1034,79
6349,79
8424,78
1031,78
3045,78
4332,78
7519,77
1809,77
3344,76
1816,76
5421,76
5470,76
1207,76
1060,75
6297,75
3389,75
3359,75
3329,75
7999,75
8160,74
2126,73
7219,73
560,73
1914,72
3365,72
1863,72
325,71
1918,71
1517,71
1037,71
5706,70
3630,70
8430,70
5729,70
2139,70
1223,69
9820,69
8104,69
3640,69
3373,69
2756,68
2415,68
1869,68
8137,68
4328,67
5410,67
7959,66
920,66
6218,66
7507,66
2723,66
4321,65
3384,65
1540,65
4330,65
1858,65
463,65
5415,64
1240,63
1222,63
1220,63
4275,63
1218,63
1625,62
6207,62
2704,62
4235,62
7846,62
732,62
699,61
999,61
1165,61
830,60
3672,60
1015,60
7863,60
746,60
7827,59
1522,59
1936,59
8121,58
5704,58
1860,58
4302,57
6296,57
1105,56
2441,56
1213,56
2732,56
1934,56
4899,56
2435,56
8125,55
1627,55
7205,55
8494,55
6250,55
3017,55
450,55
1515,55
2443,53
4954,53
8140,53
1299,53
2724,53
2728,53
7845,52
5455,52
7894,52
6099,51
1027,51
1039,51
8485,51
1145,50
1946,50
6280,50
1120,50
4207,50
5220,49
3010,49
5430,49
3369,49
498,48
2744,48
1930,48
1012,47
3947,47
4352,47
5724,47
6630,47
3954,47
3255,46
4326,46
8122,46
4546,46
6929,46
1942,46
4494,46
7536,46
4522,46
8409,46
8415,46
2764,45
2164,45
478,45
8010,45
1229,45
4430,45
408,45
3334,44
6270,44
2799,44
3363,44
555,44
7807,44
4327,43
714,43
4336,43
4305,42
1214,42
1505,42
2752,42
1912,42
4875,42
1510,42
4807,42
1890,42
3999,41
3025,41
6610,41
5799,41
399,41
1055,41
3346,41
7522,41
4946,41
2768,41
2753,41
8150,41
4934,41
2134,41
1194,40
1503,40
8408,40
2475,40
4894,40
5737,40
1806,40
2447,39
2483,39
6615,39
4863,39
5499,39
355,39
2169,39
730,39
4334,39
4455,39
3390,38
1518,38
9315,38
6213,38
4504,37
491,37
409,37
4490,37
2494,37
754,36
7529,36
708,36
8158,36
1099,36
1970,36
738,36
770,36
4215,35
7829,35
6045,35
5109,35
9305,35
915,35
3610,35
3914,35
4331,35
6063,35
6304,35
644,35
3374,35
6020,35
1849,34
4916,34
8427,34
2407,34
2731,34
1810,34
4920,34
481,33
742,33
7859,33
1040,33
4475,33
1820,33
1160,33
9810,33
7207,33
2499,33
7839,33
3336,32
1535,32
4468,32
7526,32
4260,32
2109,32
2102,32
3042,32
8455,32
460,32
6235,32
6230,32
497,31
7974,31
684,30
2760,30
9320,30
1990,30
2716,30
4346,30
1236,30
7934,30
1036,30
1042,30
8004,30
8410,30
488,29
432,29
3399,29
312,29
3325,29
4805,29
3265,29
7833,29
6022,29
7514,28
3994,28
3934,28
6281,28
406,28
5480,28
4304,27
1845,27
8162,27
434,27
4262,27
1922,27
3612,27
3619,27
774,27
4440,27
1938,27
1599,27
4922,27
6934,26
2124,26
4227,26
7534,26
8099,25
1999,25
1199,25
7851,25
5440,25
520,25
3040,25
2720,25
485,24
1960,24
8155,24
4938,24
8031,24
468,24
1842,23
8450,23
1650,23
4548,23
1994,23
2403,23
4840,23
1978,23
4851,23
6290,22
1533,22
8164,22
4910,22
3699,22
1926,22
2481,22
1519,22
1212,22
6260,22
4322,21
6275,21
5420,21
1130,21
2149,21
358,21
6220,21
6265,21
3075,21
8486,21
4410,20
370,20
1241,20
424,20
4318,20
3660,20
4534,20
2114,20
4572,20
3652,20
1541,20
1940,20
7538,20
7537,20
3001,20
2101,20
4958,20
4560,20
4568,20
6015,20
7949,20
7836,20
3252,19
3909,19
3099,19
4508,19
792,19
8429,19
8445,19
3618,19
1980,19
6221,19
4926,19
8149,19
8147,19
1857,19
7546,19
8411,19
710,18
6979,18
430,18
2455,18
4435,18
4834,18
1819,18
2790,18
4520,18
6994,18
4516,18
2721,18
1520,17
5417,17
4219,17
6240,17
1221,17
704,17
6019,17
8034,17
1851,17
1527,17
1595,17
4513,17
7944,17
4815,16
1906,16
3665,16
310,16
2776,16
2780,15
335,15
4558,15
6324,15
2151,15
2152,15
2144,15
6025,15
1998,14
6282,14
910,14
1974,14
1982,14
4850,14
1932,13
4347,13
2439,13
2722,13
4323,12
1239,12
5450,12
7823,12
5744,12
7984,12
4480,12
7938,12
1011,11
1952,11
1968,11
3651,11
3611,11
9310,11
7544,11
340,11
6094,10
6005,10
5210,10
6008,10
4562,10
471,9
8425,9
994,9
9399,9
8094,8
8015,8
6339,8
1944,7
933,7
7511,7
5225,7
6314,7
8108,7
4338,7
412,6
7904,6
2471,6
7837,6
902,5
5475,5
4308,4
4355,4
6329,4
3620,4
3616,4
1853,3
4329,3
1902,3
4801,3
4806,3
458,2
4420,1
4445,1
3036,1
4299,1
